po_id,supplier_id,branch_id,order_date,expected_delivery_date,received_date,po_status,total_cost,total_gst_amount,grand_total
PO-824715,SUP0006,KOL001,4/18/2024,4/28/2024,5/3/2024,Received,550938.04,99168.8472,650106.8872
PO-343533,SUP0008,CHN001,3/21/2019,4/16/2019,4/16/2019,Received,1488373.04,267907.1472,1756280.187
PO-402154,SUP0004,CHN001,2/17/2024,3/6/2024,3/6/2024,Received,7637690.36,2022928.156,9660618.516
PO-524359,SUP0002,CHN001,8/24/2024,9/3/2024,9/3/2024,Received,5115197.69,1417241.352,6532439.042
PO-223225,SUP0004,DEL001,11/29/2019,12/17/2019,,Cancelled,770882,215846.96,986728.96
PO-416466,SUP0001,PUN001,5/28/2023,6/16/2023,,Cancelled,1100942.13,280963.2294,1381905.359
PO-171651,SUP0006,CHN001,9/3/2021,9/13/2021,9/13/2021,Received,13328913.96,3722721.335,17051635.29
PO-686299,SUP0008,CHN001,3/1/2021,3/27/2021,3/27/2021,Received,24725435.31,6693730.047,31419165.36
PO-350219,SUP0002,CHN001,12/1/2021,12/11/2021,,Cancelled,14908136.43,4097115.696,19005252.13
PO-252304,SUP0002,HYD001,11/4/2022,11/14/2022,11/14/2022,Received,16405960.58,4359633.315,20765593.9
PO-311800,SUP0004,KOL001,7/23/2020,8/10/2020,8/10/2020,Received,22431803.93,6010161.964,28441965.89
PO-460290,SUP0006,DEL001,1/23/2022,2/2/2022,,Cancelled,13901467.6,3815554.436,17717022.04
PO-960196,SUP0005,KOL001,10/28/2020,11/25/2020,11/25/2020,Received,30312285.53,8259684.688,38571970.22
PO-489139,SUP0001,HYD001,8/20/2022,9/8/2022,9/8/2022,Received,21861010.53,5971094.244,27832104.77
PO-204921,SUP0008,HYD001,12/19/2024,1/14/2025,1/14/2025,Received,37927091.37,10599300.27,48526391.64
PO-606387,SUP0003,HYD001,8/15/2024,8/31/2024,8/31/2024,Received,14725651.28,4027835.722,18753487
PO-941241,SUP0007,PUN001,3/23/2024,4/4/2024,4/4/2024,Received,3959175.06,1069743.389,5028918.449
PO-959143,SUP0007,PUN001,3/27/2024,4/8/2024,4/8/2024,Received,1753795.14,487221.5532,2241016.693
PO-630821,SUP0005,DEL001,5/12/2022,6/9/2022,6/9/2022,Received,51992965.12,14536943.77,66529908.89
PO-340679,SUP0001,PUN001,10/8/2021,10/27/2021,10/30/2021,Received,24041810.84,6604218.563,30646029.4
PO-247485,SUP0002,PUN001,4/19/2023,4/29/2023,4/29/2023,Received,2780387.61,778508.5308,3558896.141
PO-682978,SUP0003,PUN001,8/31/2021,9/16/2021,9/16/2021,Received,27217622.56,7620934.317,34838556.88
PO-437677,SUP0003,PUN001,9/27/2021,10/13/2021,10/13/2021,Received,29412192.55,8096519.556,37508712.11
PO-502990,SUP0006,DEL001,12/2/2020,12/12/2020,12/12/2020,Received,10138675.35,2834221.862,12972897.21
PO-568435,SUP0004,AHM001,9/6/2019,9/24/2019,9/24/2019,Received,11156526.2,3052677.556,14209203.76
PO-355965,SUP0002,KOL001,6/3/2022,6/13/2022,6/13/2022,Received,15976583.38,4473443.346,20450026.73
PO-712410,SUP0002,HYD001,9/10/2019,9/20/2019,9/21/2019,Received,3576004.11,987216.6348,4563220.745
PO-760887,SUP0001,KOL001,9/3/2024,9/22/2024,9/22/2024,Received,13117817.37,3634040.138,16751857.51
PO-642985,SUP0003,AHM001,8/24/2019,9/9/2019,9/12/2019,Received,18455947.72,5144150.207,23600097.93
PO-979129,SUP0003,HYD001,10/26/2019,11/11/2019,11/11/2019,Received,29477407.99,8228341.543,37705749.53
PO-539741,SUP0006,DEL001,4/2/2022,4/12/2022,4/12/2022,Received,4816770.25,1325626.916,6142397.166
PO-611491,SUP0005,KOL001,8/22/2024,9/19/2024,9/19/2024,Received,1259703.12,342817.4436,1602520.564
PO-757004,SUP0004,PUN001,11/22/2020,12/10/2020,12/10/2020,Received,17470654.4,4890289.952,22360944.35
PO-920071,SUP0005,KOL001,6/25/2022,7/23/2022,7/23/2022,Received,4397106.6,1231189.848,5628296.448
PO-974019,SUP0003,HYD001,2/25/2020,3/12/2020,3/12/2020,Received,76084539.96,21221787.32,97306327.28
PO-410839,SUP0006,KOL001,4/18/2019,4/28/2019,5/5/2019,Received,27155380.6,7408504.652,34563885.25
PO-839525,SUP0007,PUN001,8/17/2024,8/29/2024,8/29/2024,Received,9474530.15,2497320.944,11971851.09
PO-585457,SUP0005,AHM001,2/28/2023,3/28/2023,3/28/2023,Received,8521922.77,1998641.151,10520563.92
PO-476810,SUP0003,PUN001,1/17/2020,2/2/2020,2/2/2020,Received,19883894.03,5482248.537,25366142.57
PO-825285,SUP0003,DEL001,2/21/2020,3/8/2020,3/8/2020,Received,22661786.85,6244681.924,28906468.77
PO-159131,SUP0002,DEL001,6/18/2021,6/28/2021,,Cancelled,7831391.36,2002504.627,9833895.987
PO-535130,SUP0007,AHM001,9/12/2021,9/24/2021,9/24/2021,Received,39413028.69,10830522.68,50243551.37
PO-720565,SUP0005,HYD001,1/28/2019,2/25/2019,2/25/2019,Received,29005577.27,8085975.04,37091552.31
PO-346620,SUP0005,HYD001,12/18/2022,1/15/2023,1/15/2023,Received,17156654.32,4747687.776,21904342.1
PO-266721,SUP0004,HYD001,12/25/2019,1/12/2020,1/12/2020,Received,18304283.61,5106357.17,23410640.78
PO-876608,SUP0004,AHM001,6/27/2021,7/15/2021,7/15/2021,Received,18168241.03,4749705.315,22917946.35
PO-639935,SUP0007,KOL001,9/23/2021,10/5/2021,10/7/2021,Received,20083697.37,5600429.491,25684126.86
PO-884200,SUP0004,DEL001,8/2/2022,8/20/2022,8/20/2022,Received,2163865.75,594495.792,2758361.542
PO-582880,SUP0006,DEL001,1/4/2021,1/14/2021,1/14/2021,Received,10491884.98,2929296.063,13421181.04
PO-613432,SUP0006,CHN001,6/18/2024,6/28/2024,6/28/2024,Received,5251281.39,1470358.789,6721640.179
PO-570332,SUP0004,CHN001,2/5/2022,2/23/2022,2/23/2022,Received,11794813.89,3103241.003,14898054.89
PO-808665,SUP0001,CHN001,12/9/2024,12/28/2024,12/27/2024,Received,5949725.08,1314215.542,7263940.622
PO-135741,SUP0008,PUN001,12/17/2022,1/12/2023,,Cancelled,2809634.24,778300.4432,3587934.683
PO-305104,SUP0001,DEL001,10/22/2023,11/10/2023,11/10/2023,Received,6180631.96,1724183.285,7904815.245
PO-964511,SUP0002,DEL001,12/7/2022,12/17/2022,12/17/2022,Received,31214468.63,8477786.003,39692254.63
PO-395296,SUP0004,CHN001,1/3/2019,1/21/2019,1/21/2019,Received,4976338.96,1393374.909,6369713.869
PO-352905,SUP0005,AHM001,4/19/2021,5/17/2021,5/17/2021,Received,10501401.87,2870239.919,13371641.79
PO-896087,SUP0003,HYD001,2/22/2019,3/10/2019,3/10/2019,Received,17400170.4,4854945.738,22255116.14
PO-813435,SUP0004,KOL001,3/13/2021,3/31/2021,3/31/2021,Received,9538157.31,2614652.829,12152810.14
PO-527058,SUP0006,DEL001,9/24/2022,10/4/2022,10/4/2022,Received,4868003.11,1359565.337,6227568.447
PO-584713,SUP0004,AHM001,4/9/2019,4/27/2019,4/27/2019,Received,14429319.96,4003284.631,18432604.59
PO-965885,SUP0007,PUN001,9/23/2023,10/5/2023,10/6/2023,Received,37117035.09,10384714.06,47501749.15
PO-804918,SUP0006,CHN001,4/28/2023,5/8/2023,5/8/2023,Received,42541168.03,11798056.75,54339224.78
PO-232094,SUP0003,CHN001,9/28/2021,10/14/2021,10/14/2021,Received,13292335.34,3496572.591,16788907.93
PO-802610,SUP0004,DEL001,7/10/2020,7/28/2020,7/28/2020,Received,13636555.44,3689430.832,17325986.27
PO-879520,SUP0008,DEL001,1/18/2021,2/13/2021,2/19/2021,Received,19591702.83,5485676.792,25077379.62
PO-176532,SUP0006,HYD001,2/22/2021,3/4/2021,3/4/2021,Received,14734967.59,4095734.355,18830701.95
PO-449919,SUP0005,DEL001,7/29/2024,8/26/2024,8/26/2024,Received,4241361.8,1179268.614,5420630.414
PO-317682,SUP0004,DEL001,9/11/2020,9/29/2020,9/29/2020,Received,36333409.35,10143010.39,46476419.74
PO-919694,SUP0003,AHM001,9/21/2024,10/7/2024,10/7/2024,Received,9648408.86,2698329.581,12346738.44
PO-502711,SUP0006,PUN001,10/20/2022,10/30/2022,10/30/2022,Received,19515771.33,5275326.444,24791097.77
PO-346722,SUP0006,HYD001,2/1/2021,2/11/2021,2/11/2021,Received,2967689.75,672996.224,3640685.974
PO-565503,SUP0002,KOL001,3/20/2019,3/30/2019,4/5/2019,Received,48624933.26,13321278.24,61946211.5
PO-341801,SUP0002,DEL001,6/22/2020,7/2/2020,,Cancelled,8491403.21,2359870.397,10851273.61
PO-401703,SUP0005,AHM001,3/12/2021,4/9/2021,4/9/2021,Received,8414831.75,2258291.435,10673123.19
PO-353508,SUP0006,CHN001,9/3/2024,9/13/2024,9/13/2024,Received,11828474.32,3295825.161,15124299.48
PO-496159,SUP0004,CHN001,4/19/2021,5/7/2021,5/7/2021,Received,59241444.12,16537464.04,75778908.16
PO-347089,SUP0007,AHM001,7/10/2022,7/22/2022,7/22/2022,Received,44852517.44,12541425.37,57393942.81
PO-527034,SUP0001,HYD001,3/22/2023,4/10/2023,4/10/2023,Received,12789601.23,3348554.618,16138155.85
PO-444982,SUP0003,HYD001,5/2/2021,5/18/2021,5/18/2021,Received,3192040.87,781837.4496,3973878.32
PO-683275,SUP0008,CHN001,6/25/2024,7/21/2024,,Cancelled,16742650.6,4687942.168,21430592.77
PO-415858,SUP0008,HYD001,4/1/2020,4/27/2020,4/27/2020,Received,10136123.29,2826883.547,12963006.84
PO-110328,SUP0003,DEL001,1/22/2022,2/7/2022,2/7/2022,Received,24703485.34,6821035.477,31524520.82
PO-566642,SUP0008,KOL001,9/16/2024,10/12/2024,,Cancelled,5776074.62,1609699.188,7385773.808
PO-416868,SUP0002,PUN001,2/5/2022,2/15/2022,,Cancelled,12501545.34,3443179.879,15944725.22
PO-697596,SUP0006,CHN001,7/13/2024,7/23/2024,7/23/2024,Received,27715018.48,7609964.633,35324983.11
PO-200636,SUP0004,DEL001,8/17/2021,9/4/2021,9/4/2021,Received,6755993.79,1883688.874,8639682.664
PO-537362,SUP0008,AHM001,9/7/2022,10/3/2022,10/9/2022,Received,14733764.98,4117944.306,18851709.29
PO-406694,SUP0002,KOL001,7/26/2021,8/5/2021,8/5/2021,Received,16692120.48,4482924.606,21175045.09
PO-331439,SUP0003,AHM001,10/12/2020,10/28/2020,,Cancelled,19771191.49,5399426.483,25170617.97
PO-681318,SUP0006,HYD001,6/17/2023,6/27/2023,6/27/2023,Received,26197925.45,7253277.649,33451203.1
PO-376366,SUP0001,KOL001,7/6/2019,7/25/2019,7/25/2019,Received,7325948.74,1868355.159,9194303.899
PO-853061,SUP0003,KOL001,4/25/2020,5/11/2020,,Cancelled,6128269.77,1684376.119,7812645.889
PO-653879,SUP0001,DEL001,12/31/2021,1/19/2022,1/19/2022,Received,30422663.28,8510142.278,38932805.56
PO-633448,SUP0003,KOL001,2/10/2021,2/26/2021,2/26/2021,Received,3107334.2,791962.002,3899296.202
PO-702934,SUP0002,KOL001,7/28/2019,8/7/2019,8/7/2019,Received,6328162.84,1426587.654,7754750.494
PO-467864,SUP0005,CHN001,7/14/2024,8/11/2024,8/12/2024,Received,18415785.66,5107133.99,23522919.65
PO-744499,SUP0007,CHN001,12/16/2023,12/28/2023,12/28/2023,Received,6575142.97,1776892.215,8352035.185
PO-876842,SUP0002,HYD001,7/22/2020,8/1/2020,8/8/2020,Received,710953.4,180148.844,891102.244
PO-576439,SUP0003,CHN001,5/29/2019,6/14/2019,6/14/2019,Received,12822341.64,3411755.234,16234096.87
PO-326816,SUP0006,AHM001,5/29/2024,6/8/2024,6/8/2024,Received,4940059.71,1160646.198,6100705.908
PO-376474,SUP0008,HYD001,2/7/2023,3/5/2023,3/10/2023,Received,823908.12,174843.5616,998751.6816
PO-354111,SUP0007,AHM001,5/22/2019,6/3/2019,6/3/2019,Received,9276341.46,2335130.041,11611471.5
PO-174679,SUP0003,KOL001,9/19/2022,10/5/2022,,Cancelled,7849067.75,2131011.17,9980078.92
PO-647996,SUP0007,AHM001,2/4/2023,2/16/2023,2/16/2023,Received,5783354.12,1581358.086,7364712.206
PO-514725,SUP0008,CHN001,11/5/2023,12/1/2023,11/30/2023,Received,36421635.86,10191354.39,46612990.25
PO-520637,SUP0006,KOL001,3/24/2022,4/3/2022,4/3/2022,Received,39418578.91,10947810.25,50366389.16
PO-611947,SUP0004,KOL001,10/26/2022,11/13/2022,11/13/2022,Received,66517.48,11973.1464,78490.6264
PO-903510,SUP0006,HYD001,11/12/2024,11/22/2024,,Cancelled,17013060.49,4587541.992,21600602.48
PO-878598,SUP0005,HYD001,1/24/2020,2/21/2020,,Cancelled,7990982.47,2209142.96,10200125.43
PO-560901,SUP0006,KOL001,11/16/2019,11/26/2019,11/26/2019,Received,2046058.21,569725.3028,2615783.513
PO-753111,SUP0003,PUN001,12/9/2020,12/25/2020,12/25/2020,Received,41754867.99,11635812.89,53390680.88
PO-626797,SUP0008,DEL001,6/29/2022,7/25/2022,7/25/2022,Received,12165426.07,3252974.673,15418400.74
PO-640603,SUP0007,DEL001,7/29/2023,8/10/2023,8/10/2023,Received,23294744.53,6424894.551,29719639.08
PO-388892,SUP0007,KOL001,9/19/2023,10/1/2023,10/1/2023,Received,408078.65,104554.525,512633.175
PO-301877,SUP0004,KOL001,7/22/2023,8/9/2023,8/9/2023,Received,16882245.42,4718434.708,21600680.13
PO-925802,SUP0008,KOL001,4/10/2024,5/6/2024,5/6/2024,Received,14682606.4,4100952.912,18783559.31
PO-256516,SUP0001,AHM001,5/27/2023,6/15/2023,6/15/2023,Received,5278111.65,1252185.233,6530296.883
PO-657776,SUP0006,AHM001,4/8/2024,4/18/2024,4/18/2024,Received,20995190.35,5853494.412,26848684.76
PO-394267,SUP0007,HYD001,9/15/2024,9/27/2024,9/27/2024,Received,17950439.75,4831592.081,22782031.83
PO-161845,SUP0006,HYD001,12/28/2022,1/7/2023,,Cancelled,10854379.01,3000807.673,13855186.68
PO-424927,SUP0008,DEL001,5/5/2020,5/31/2020,5/31/2020,Received,37146267.14,10118555.03,47264822.17
PO-897715,SUP0002,PUN001,12/31/2020,1/10/2021,1/10/2021,Received,28721623.19,7907270.87,36628894.06
PO-946119,SUP0008,AHM001,2/3/2023,3/1/2023,,Cancelled,1497262.58,419233.5224,1916496.102
PO-738895,SUP0006,PUN001,8/17/2022,8/27/2022,,Cancelled,8053945.53,2251864.214,10305809.74
PO-342665,SUP0005,HYD001,2/11/2024,3/10/2024,3/10/2024,Received,4195908.87,973288.3226,5169197.193
PO-377915,SUP0007,DEL001,12/8/2022,12/20/2022,12/20/2022,Received,53272546.49,14621397.78,67893944.27
PO-800794,SUP0007,PUN001,7/11/2021,7/23/2021,7/23/2021,Received,10061229.2,2595079.31,12656308.51
PO-284351,SUP0004,DEL001,4/13/2019,5/1/2019,5/1/2019,Received,4973300.58,1261344.546,6234645.126
PO-637997,SUP0003,AHM001,9/18/2021,10/4/2021,10/4/2021,Received,4268442.82,1165705.621,5434148.441
PO-830963,SUP0006,KOL001,10/7/2019,10/17/2019,10/16/2019,Received,370076.91,103621.5348,473698.4448
PO-117067,SUP0002,KOL001,9/10/2023,9/20/2023,9/24/2023,Received,5574170.31,1560767.687,7134937.997
PO-853428,SUP0001,KOL001,2/15/2020,3/5/2020,3/11/2020,Received,20024846.99,5588903.944,25613750.93
PO-803233,SUP0001,HYD001,11/18/2024,12/7/2024,12/7/2024,Received,2013344.45,558665.042,2572009.492
PO-514782,SUP0007,CHN001,9/5/2020,9/17/2020,9/17/2020,Received,11901249.95,3319295.081,15220545.03
PO-856959,SUP0003,DEL001,12/11/2020,12/27/2020,12/27/2020,Received,40406569.91,11235442.82,51642012.73
PO-176611,SUP0008,CHN001,9/17/2024,10/13/2024,10/20/2024,Received,16353937.25,4522502.466,20876439.72
PO-735891,SUP0001,CHN001,5/21/2024,6/9/2024,6/9/2024,Received,148300.92,26694.1656,174995.0856
PO-904814,SUP0003,KOL001,3/6/2024,3/22/2024,3/22/2024,Received,598855.42,107793.9756,706649.3956
PO-840728,SUP0003,KOL001,7/17/2020,8/2/2020,7/31/2020,Received,3212861.53,888873.8884,4101735.418
PO-687497,SUP0007,DEL001,1/15/2020,1/27/2020,1/27/2020,Received,3298058.82,923456.4696,4221515.29
PO-279362,SUP0001,HYD001,1/2/2024,1/21/2024,1/28/2024,Received,11003780.84,3061531.889,14065312.73
PO-731171,SUP0007,PUN001,11/24/2020,12/6/2020,12/6/2020,Received,1757971.8,492232.104,2250203.904
PO-765971,SUP0008,AHM001,6/19/2024,7/15/2024,7/15/2024,Received,6046943.7,1495515.322,7542459.022
PO-680247,SUP0005,DEL001,7/16/2024,8/13/2024,8/13/2024,Received,15510842.25,4180852.188,19691694.44
PO-340186,SUP0006,CHN001,11/4/2022,11/14/2022,11/14/2022,Received,14412186.79,3999436.777,18411623.57
PO-707938,SUP0002,CHN001,4/27/2019,5/7/2019,,Cancelled,10102799.64,2726090.994,12828890.63
PO-508375,SUP0005,DEL001,7/17/2022,8/14/2022,8/16/2022,Received,26799093.56,7468958.002,34268051.56
PO-649980,SUP0003,CHN001,6/6/2020,6/22/2020,6/22/2020,Received,4190959.51,1173468.663,5364428.173
PO-413831,SUP0005,PUN001,4/15/2024,5/13/2024,5/13/2024,Received,13798109.65,3819349.482,17617459.13
PO-870494,SUP0002,PUN001,5/21/2020,5/31/2020,5/31/2020,Received,1120714.31,246052.1408,1366766.451
PO-196528,SUP0005,DEL001,1/6/2020,2/3/2020,2/3/2020,Received,20338682.15,5678273.769,26016955.92
PO-807881,SUP0001,DEL001,9/5/2023,9/24/2023,,Cancelled,1167423.42,326878.5576,1494301.978
PO-806385,SUP0004,DEL001,5/20/2023,6/7/2023,6/7/2023,Received,22775289.45,6280279.981,29055569.43
PO-927938,SUP0002,CHN001,6/3/2022,6/13/2022,6/13/2022,Received,2775719.55,773994.906,3549714.456
PO-290470,SUP0002,CHN001,10/7/2021,10/17/2021,10/17/2021,Received,7671477.73,2043317.632,9714795.362
PO-389451,SUP0003,CHN001,10/16/2021,11/1/2021,11/4/2021,Received,47373.02,8527.1436,55900.1636
PO-224629,SUP0005,PUN001,12/9/2023,1/6/2024,1/6/2024,Received,39963548.73,11006089.04,50969637.77
PO-572002,SUP0002,DEL001,7/21/2023,7/31/2023,,Cancelled,26204853,7156300.45,33361153.45
PO-816122,SUP0004,HYD001,3/23/2019,4/10/2019,4/10/2019,Received,32422569.96,8998145.121,41420715.08
PO-309641,SUP0006,DEL001,6/18/2022,6/28/2022,6/28/2022,Received,28659036.87,7943023.362,36602060.23
PO-475530,SUP0003,CHN001,10/21/2022,11/6/2022,,Cancelled,15372632.4,4231911.08,19604543.48
PO-868309,SUP0001,HYD001,8/20/2023,9/8/2023,9/8/2023,Received,4577082.86,1262522.015,5839604.875
PO-587842,SUP0003,AHM001,4/23/2023,5/9/2023,5/16/2023,Received,3720752.7,890377.008,4611129.708
PO-533308,SUP0007,DEL001,2/27/2022,3/11/2022,3/11/2022,Received,10972612.47,2778996.51,13751608.98
PO-452923,SUP0003,AHM001,7/31/2024,8/16/2024,8/16/2024,Received,23448547.73,6553970.942,30002518.67
PO-388647,SUP0001,HYD001,2/13/2020,3/3/2020,3/3/2020,Received,16345709.49,4559656.696,20905366.19
PO-917068,SUP0002,CHN001,8/27/2021,9/6/2021,,Cancelled,28936492.94,8019161.494,36955654.43
PO-767066,SUP0007,KOL001,10/2/2022,10/14/2022,10/14/2022,Received,7574422.44,2120838.283,9695260.723
PO-453723,SUP0005,DEL001,10/27/2022,11/24/2022,11/24/2022,Received,20323374.28,5547801.108,25871175.39
PO-384407,SUP0006,PUN001,3/8/2024,3/18/2024,3/18/2024,Received,17099609.13,4765470.102,21865079.23
PO-276487,SUP0006,DEL001,8/11/2020,8/21/2020,8/25/2020,Received,11646866.13,3247114.803,14893980.93
PO-134367,SUP0007,DEL001,12/16/2019,12/28/2019,,Cancelled,8484878.82,2329105.674,10813984.49
PO-867641,SUP0008,AHM001,5/12/2024,6/7/2024,,Cancelled,13035131.41,3559830.065,16594961.47
PO-752182,SUP0008,DEL001,7/29/2019,8/24/2019,8/24/2019,Received,5382101.61,1506988.451,6889090.061
PO-986361,SUP0007,KOL001,6/17/2021,6/29/2021,6/29/2021,Received,218174,39271.32,257445.32
PO-870957,SUP0007,PUN001,1/10/2023,1/22/2023,1/22/2023,Received,4391569.72,998804.3776,5390374.098
PO-920054,SUP0006,HYD001,12/14/2021,12/24/2021,12/25/2021,Received,4257044.46,1093075.151,5350119.611
PO-699183,SUP0007,AHM001,10/31/2024,11/12/2024,11/14/2024,Received,130488.98,23488.0164,153976.9964
PO-708258,SUP0003,KOL001,2/23/2019,3/11/2019,3/11/2019,Received,28002392.81,7840669.987,35843062.8
PO-251971,SUP0006,DEL001,11/14/2024,11/24/2024,11/24/2024,Received,15761897.94,4167572.938,19929470.88
PO-470939,SUP0003,PUN001,10/25/2019,11/10/2019,,Cancelled,34803635.11,9717027.993,44520663.1
PO-246009,SUP0002,DEL001,5/11/2022,5/21/2022,5/19/2022,Received,25496468.04,7012214.783,32508682.82
PO-946723,SUP0008,AHM001,1/8/2024,2/3/2024,2/3/2024,Received,8308170.72,2226462.661,10534633.38
PO-125411,SUP0007,CHN001,3/16/2019,3/28/2019,3/28/2019,Received,15678748.29,4112918.454,19791666.74
PO-637896,SUP0008,HYD001,4/14/2021,5/10/2021,5/10/2021,Received,10047880.78,2807127.468,12855008.25
PO-585930,SUP0006,CHN001,10/27/2023,11/6/2023,11/6/2023,Received,5606663.43,1417829.39,7024492.82
PO-872832,SUP0002,AHM001,10/11/2021,10/21/2021,10/21/2021,Received,10250039.04,2748339.951,12998378.99
PO-568343,SUP0001,DEL001,7/6/2021,7/25/2021,7/25/2021,Received,17639.7,3175.146,20814.846
PO-968514,SUP0001,AHM001,5/22/2023,6/10/2023,,Cancelled,22734749.21,6242551.973,28977301.18
PO-676926,SUP0002,AHM001,5/12/2023,5/22/2023,5/22/2023,Received,13341908.27,3659075.286,17000983.56
PO-456638,SUP0006,AHM001,3/31/2023,4/10/2023,4/10/2023,Received,7892689.67,2004807.857,9897497.527
PO-330289,SUP0001,KOL001,5/28/2024,6/16/2024,6/16/2024,Received,22977147.57,6386909.102,29364056.67
PO-714371,SUP0006,CHN001,6/17/2019,6/27/2019,,Cancelled,18166547.65,4855421.944,23021969.59
PO-824260,SUP0004,DEL001,5/30/2022,6/17/2022,6/21/2022,Received,2441815.93,663734.3414,3105550.271
PO-411107,SUP0002,HYD001,11/3/2024,11/13/2024,11/13/2024,Received,26730282.54,7377801.121,34108083.66
PO-137357,SUP0007,AHM001,12/8/2024,12/20/2024,12/20/2024,Received,2939235.88,819510.6344,3758746.514
PO-760801,SUP0008,HYD001,8/16/2023,9/11/2023,9/11/2023,Received,16679078.06,4389008.08,21068086.14
PO-890254,SUP0002,DEL001,6/6/2019,6/16/2019,6/16/2019,Received,2506366.33,640446.7884,3146813.118
PO-798606,SUP0001,AHM001,4/28/2021,5/17/2021,5/17/2021,Received,2402991.25,672837.55,3075828.8
PO-673964,SUP0003,AHM001,11/28/2021,12/14/2021,12/14/2021,Received,29465349.01,8236703.849,37702052.86
PO-179978,SUP0008,AHM001,4/2/2022,4/28/2022,4/28/2022,Received,18428661.4,5129481.439,23558142.84
PO-585293,SUP0004,AHM001,7/23/2020,8/10/2020,8/10/2020,Received,2073351.94,493544.1222,2566896.062
PO-809456,SUP0008,PUN001,3/11/2021,4/6/2021,4/11/2021,Received,11598493.65,3118477.292,14716970.94
PO-156468,SUP0002,PUN001,5/5/2022,5/15/2022,5/15/2022,Received,33326097.54,9320123.083,42646220.62
PO-455656,SUP0002,HYD001,6/7/2023,6/17/2023,,Cancelled,8334490.79,2257486.279,10591977.07
PO-891562,SUP0001,AHM001,9/19/2024,10/8/2024,10/8/2024,Received,5934665.57,1612190.716,7546856.286
PO-796568,SUP0003,DEL001,7/18/2021,8/3/2021,8/3/2021,Received,6266619.31,1727714.015,7994333.325
PO-355557,SUP0004,AHM001,5/21/2022,6/8/2022,6/8/2022,Received,12880323.52,3574438.064,16454761.58
PO-463462,SUP0006,HYD001,9/18/2024,9/28/2024,9/28/2024,Received,8017819.06,2174604.023,10192423.08
PO-124339,SUP0002,PUN001,11/20/2023,11/30/2023,,Cancelled,2718291.55,489292.479,3207584.029
PO-882922,SUP0008,DEL001,11/2/2023,11/28/2023,11/28/2023,Received,29982116.43,8363113.034,38345229.46
PO-452048,SUP0008,DEL001,6/8/2023,7/4/2023,7/4/2023,Received,1312926.88,347574.1964,1660501.076
PO-128664,SUP0002,CHN001,3/13/2022,3/23/2022,3/23/2022,Received,4698986.25,1232791.917,5931778.167
PO-318247,SUP0003,AHM001,3/19/2024,4/4/2024,4/4/2024,Received,7261291.71,1954048.674,9215340.384
PO-594006,SUP0001,CHN001,1/18/2023,2/6/2023,2/6/2023,Received,19578963.98,5249858.031,24828822.01
PO-583499,SUP0001,PUN001,5/14/2020,6/2/2020,5/31/2020,Received,41319706.97,11302105.27,52621812.24
